"","Date","DateTime","isCar","Municipality_Code","Reason","Count"
"33516",2019-04-03,2019-04-03 01:16:00,"1","0583","Other Reason",1
"33517",2019-04-03,2019-04-03 01:44:00,"1","2284","Other Reason",1
"33518",2019-04-03,2019-04-03 04:13:00,"1","0180","Arson",1
"33519",2019-04-03,2019-04-03 07:47:00,"1","1961","Technical Malfunctioning",1
"33520",2019-04-03,2019-04-03 08:09:00,"1","1499","Arson",1
"33521",2019-04-03,2019-04-03 10:04:00,"0","0125","Technical Malfunctioning",1
"33522",2019-04-03,2019-04-03 11:09:00,"0","1280","Arson",1
"33523",2019-04-03,2019-04-03 12:55:00,"0","0881","Other Reason",1
"33524",2019-04-03,2019-04-03 19:43:00,"0","1283","Technical Malfunctioning",1
"33525",2019-04-03,2019-04-03 20:17:00,"0","1276","Other Reason",1
"33526",2019-04-03,2019-04-03 20:24:00,"1","0586","Technical Malfunctioning",1
"33527",2019-04-03,2019-04-03 21:28:00,"0","1480","Other Reason",1
"33528",2019-04-03,2019-04-03 22:41:00,"0","1883","Arson",1
"33529",2019-04-04,2019-04-04 03:04:00,"1","0686","Other Reason",1
"33530",2019-04-04,2019-04-04 13:09:00,"1","0160","Technical Malfunctioning",1
"33531",2019-04-04,2019-04-04 13:52:00,"1","0180","Technical Malfunctioning",1
"33532",2019-04-04,2019-04-04 14:11:00,"0","1441","Other Reason",1
"33533",2019-04-04,2019-04-04 14:42:00,"0","2281","Technical Malfunctioning",1
"33534",2019-04-04,2019-04-04 15:00:00,"0","1060","Other Reason",1
"33535",2019-04-04,2019-04-04 17:35:00,"1","0191","Technical Malfunctioning",1
"33536",2019-04-04,2019-04-04 18:17:00,"0","1081","Other Reason",1
"33537",2019-04-04,2019-04-04 20:35:00,"1","2580","Other Reason",1
"33538",2019-04-04,2019-04-04 21:04:00,"1","1481","Other Reason",1
"33539",2019-04-04,2019-04-04 21:15:00,"1","2580","Other Reason",1
"33540",2019-04-04,2019-04-04 21:39:00,"1","1283","Arson",1
"33541",2019-04-04,2019-04-04 21:53:00,"1","0380","Other Reason",1
"33542",2019-04-04,2019-04-04 23:43:00,"1","1277","Other Reason",1
"33543",2019-04-05,2019-04-05 01:09:00,"1","0181","Other Reason",1
"33544",2019-04-05,2019-04-05 01:10:00,"1","0139","Other Reason",1
"33545",2019-04-05,2019-04-05 01:40:00,"0","2081","Other Reason",1
"33546",2019-04-05,2019-04-05 01:53:00,"1","0686","Other Reason",1
"33547",2019-04-05,2019-04-05 03:27:00,"0","0360","Other Reason",1
"33548",2019-04-05,2019-04-05 05:02:00,"0","2081","Other Reason",1
"33549",2019-04-05,2019-04-05 06:06:00,"1","1480","Arson",1
"33550",2019-04-05,2019-04-05 07:43:00,"1","1282","Technical Malfunctioning",1
"33551",2019-04-05,2019-04-05 10:18:00,"0","0382","Technical Malfunctioning",1
"33552",2019-04-05,2019-04-05 12:40:00,"1","1265","Technical Malfunctioning",1
"33553",2019-04-05,2019-04-05 13:33:00,"0","2282","Technical Malfunctioning",1
"33554",2019-04-05,2019-04-05 14:25:00,"0","0182","Arson",1
"33555",2019-04-05,2019-04-05 19:00:00,"1","0581","Other Reason",1
"33556",2019-04-05,2019-04-05 21:45:00,"0","1784","Other Reason",1
"33557",2019-04-05,2019-04-05 21:54:00,"1","1486","Technical Malfunctioning",1
"33558",2019-04-05,2019-04-05 23:09:00,"1","0581","Arson",1
"33559",2019-04-05,2019-04-05 23:40:00,"1","1283","Arson",1
"33560",2019-04-06,2019-04-06 02:12:00,"1","0127","Arson",1
"33561",2019-04-06,2019-04-06 12:35:00,"1","1470","Other Reason",1
"33562",2019-04-06,2019-04-06 20:14:00,"1","0617","Other Reason",1
"33563",2019-04-06,2019-04-06 21:23:00,"1","0160","Other Reason",1
"33564",2019-04-06,2019-04-06 21:59:00,"1","0380","Other Reason",1
"33565",2019-04-07,2019-04-07 00:45:00,"1","1485","Arson",1
"33566",2019-04-07,2019-04-07 00:56:00,"1","1380","Arson",1
"33567",2019-04-07,2019-04-07 01:38:00,"1","0117","Arson",1
"33568",2019-04-07,2019-04-07 01:46:00,"1","0480","Other Reason",1
"33569",2019-04-07,2019-04-07 01:57:00,"1","1780","Other Reason",1
"33570",2019-04-07,2019-04-07 04:03:00,"1","0128","Arson",1
"33571",2019-04-07,2019-04-07 04:22:00,"1","1401","Other Reason",1
"33572",2019-04-07,2019-04-07 04:38:00,"1","0127","Arson",1
"33573",2019-04-07,2019-04-07 04:50:00,"1","1980","Other Reason",1
"33574",2019-04-07,2019-04-07 10:37:00,"1","2039","Technical Malfunctioning",1
"33575",2019-04-07,2019-04-07 14:11:00,"1","1785","Technical Malfunctioning",1
"33576",2019-04-07,2019-04-07 17:54:00,"0","0182","Arson",1
"33577",2019-04-07,2019-04-07 18:36:00,"1","0760","Technical Malfunctioning",1
"33578",2019-04-07,2019-04-07 19:34:00,"0","1281","Arson",1
"33579",2019-04-07,2019-04-07 21:43:00,"1","1283","Arson",1
"33580",2019-04-08,2019-04-08 00:37:00,"1","0180","Arson",1
"33581",2019-04-08,2019-04-08 01:19:00,"1","1480","Arson",1
"33582",2019-04-08,2019-04-08 02:41:00,"1","0180","Arson",1
"33583",2019-04-08,2019-04-08 07:09:00,"0","0581","Other Reason",1
"33584",2019-04-08,2019-04-08 10:23:00,"1","2401","Technical Malfunctioning",1
"33585",2019-04-08,2019-04-08 10:57:00,"1","0380","Other Reason",1
"33586",2019-04-08,2019-04-08 13:54:00,"1","0330","Technical Malfunctioning",1
"33587",2019-04-08,2019-04-08 15:29:00,"1","2161","Technical Malfunctioning",1
"33588",2019-04-08,2019-04-08 15:42:00,"0","1463","Technical Malfunctioning",1
"33589",2019-04-08,2019-04-08 16:09:00,"0","1484","Arson",1
"33590",2019-04-08,2019-04-08 17:49:00,"0","1286","Other Reason",1
"33591",2019-04-08,2019-04-08 21:11:00,"1","0180","Arson",1
"33592",2019-04-09,2019-04-09 05:00:00,"1","1290","Other Reason",1
"33593",2019-04-09,2019-04-09 07:08:00,"1","1080","Other Reason",1
"33594",2019-04-09,2019-04-09 13:25:00,"1","1737","Technical Malfunctioning",1
"33595",2019-04-09,2019-04-09 15:31:00,"1","1277","Other Reason",1
"33596",2019-04-09,2019-04-09 20:50:00,"1","1781","Other Reason",1
"33597",2019-04-09,2019-04-09 21:29:00,"1","1488","Arson",1
"33598",2019-04-10,2019-04-10 03:29:00,"1","1380","Arson",1
"33599",2019-04-10,2019-04-10 06:44:00,"1","2034","Other Reason",1
"33600",2019-04-10,2019-04-10 13:29:00,"1","1290","Technical Malfunctioning",1
"33601",2019-04-10,2019-04-10 19:41:00,"0","1380","Arson",1
"33602",2019-04-10,2019-04-10 20:44:00,"1","1488","Other Reason",1
"33603",2019-04-10,2019-04-10 21:15:00,"1","1281","Other Reason",1
"33604",2019-04-10,2019-04-10 21:16:00,"1","1488","Other Reason",1
"33605",2019-04-10,2019-04-10 21:49:00,"0","1885","Other Reason",1
"33606",2019-04-11,2019-04-11 00:56:00,"0","1480","Other Reason",1
"33607",2019-04-11,2019-04-11 01:18:00,"0","0138","Other Reason",1
"33608",2019-04-11,2019-04-11 01:28:00,"1","0180","Arson",1
"33609",2019-04-11,2019-04-11 01:35:00,"1","1283","Other Reason",1
"33610",2019-04-11,2019-04-11 04:12:00,"0","0484","Other Reason",1
"33611",2019-04-11,2019-04-11 05:52:00,"1","1482","Technical Malfunctioning",1
"33612",2019-04-11,2019-04-11 06:25:00,"1","1430","Technical Malfunctioning",1
"33613",2019-04-11,2019-04-11 14:12:00,"1","1814","Technical Malfunctioning",1
"33614",2019-04-11,2019-04-11 15:10:00,"1","0484","Other Reason",1
"33615",2019-04-11,2019-04-11 18:38:00,"1","2283","Other Reason",1
"33616",2019-04-11,2019-04-11 21:43:00,"1","2523","Other Reason",1
"33617",2019-04-11,2019-04-11 22:57:00,"1","1481","Technical Malfunctioning",1
"33618",2019-04-12,2019-04-12 00:29:00,"0","0180","Arson",1
"33619",2019-04-12,2019-04-12 02:37:00,"1","0192","Other Reason",1
"33620",2019-04-12,2019-04-12 02:39:00,"1","0138","Other Reason",1
"33621",2019-04-12,2019-04-12 05:28:00,"1","0117","Arson",1
"33622",2019-04-12,2019-04-12 08:49:00,"1","1281","Other Reason",1
"33623",2019-04-12,2019-04-12 09:07:00,"1","1382","Other Reason",1
"33624",2019-04-12,2019-04-12 15:57:00,"1","0162","Other Reason",1
"33625",2019-04-12,2019-04-12 16:08:00,"0","0180","Technical Malfunctioning",1
"33626",2019-04-12,2019-04-12 16:31:00,"1","1283","Technical Malfunctioning",1
"33627",2019-04-12,2019-04-12 20:29:00,"1","0581","Technical Malfunctioning",1
"33628",2019-04-12,2019-04-12 20:31:00,"1","0583","Technical Malfunctioning",1
"33629",2019-04-12,2019-04-12 21:07:00,"0","0117","Other Reason",1
"33630",2019-04-12,2019-04-12 21:54:00,"1","0114","Arson",1
"33631",2019-04-12,2019-04-12 23:58:00,"1","1490","Arson",1
"33632",2019-04-13,2019-04-13 01:10:00,"1","1383","Other Reason",1
"33633",2019-04-13,2019-04-13 03:13:00,"1","1472","Other Reason",1
"33634",2019-04-13,2019-04-13 04:09:00,"1","0180","Arson",1
"33635",2019-04-13,2019-04-13 04:11:00,"1","1383","Other Reason",1
"33636",2019-04-13,2019-04-13 13:25:00,"1","1430","Other Reason",1
"33637",2019-04-13,2019-04-13 14:04:00,"1","1293","Other Reason",1
"33638",2019-04-13,2019-04-13 14:59:00,"0","1440","Other Reason",1
"33639",2019-04-13,2019-04-13 16:56:00,"1","0331","Other Reason",1
"33640",2019-04-13,2019-04-13 18:37:00,"0","0488","Technical Malfunctioning",1
"33641",2019-04-13,2019-04-13 23:40:00,"1","0181","Other Reason",1
"33642",2019-04-14,2019-04-14 00:34:00,"1","1481","Arson",1
"33643",2019-04-14,2019-04-14 00:53:00,"0","0123","Other Reason",1
"33644",2019-04-14,2019-04-14 01:23:00,"1","0126","Arson",1
"33645",2019-04-14,2019-04-14 02:38:00,"1","0182","Other Reason",1
"33646",2019-04-14,2019-04-14 03:17:00,"0","0582","Other Reason",1
"33647",2019-04-14,2019-04-14 03:30:00,"1","1285","Arson",1
"33648",2019-04-14,2019-04-14 03:50:00,"1","1480","Arson",1
"33649",2019-04-14,2019-04-14 12:03:00,"1","0765","Technical Malfunctioning",1
"33650",2019-04-14,2019-04-14 14:03:00,"1","1462","Other Reason",1
"33651",2019-04-14,2019-04-14 14:47:00,"0","1280","Arson",1
"33652",2019-04-14,2019-04-14 18:54:00,"0","1880","Other Reason",1
"33653",2019-04-14,2019-04-14 19:41:00,"1","1082","Technical Malfunctioning",1
"33654",2019-04-14,2019-04-14 21:51:00,"1","1283","Arson",1
"33655",2019-04-14,2019-04-14 22:02:00,"1","1280","Technical Malfunctioning",1
"33656",2019-04-14,2019-04-14 22:47:00,"1","1782","Other Reason",1
"33657",2019-04-14,2019-04-14 23:05:00,"1","0484","Arson",1
"33658",2019-04-15,2019-04-15 02:54:00,"1","0180","Arson",1
"33659",2019-04-15,2019-04-15 10:46:00,"1","2462","Other Reason",1
"33660",2019-04-15,2019-04-15 11:23:00,"0","2062","Other Reason",1
"33661",2019-04-15,2019-04-15 16:35:00,"0","2422","Technical Malfunctioning",1
"33662",2019-04-15,2019-04-15 19:10:00,"1","0126","Other Reason",1
"33663",2019-04-15,2019-04-15 21:59:00,"1","0685","Other Reason",1
"33664",2019-04-15,2019-04-15 23:05:00,"1","2083","Other Reason",1
"33665",2019-04-16,2019-04-16 01:38:00,"0","1080","Other Reason",1
"33666",2019-04-16,2019-04-16 01:48:00,"1","1081","Other Reason",1
"33667",2019-04-16,2019-04-16 03:00:00,"1","1488","Arson",1
"33668",2019-04-16,2019-04-16 03:23:00,"1","1463","Other Reason",1
"33669",2019-04-16,2019-04-16 07:39:00,"0","2184","Other Reason",1
"33670",2019-04-16,2019-04-16 10:26:00,"0","2313","Other Reason",1
"33671",2019-04-16,2019-04-16 11:54:00,"1","0482","Other Reason",1
"33672",2019-04-16,2019-04-16 13:26:00,"1","2183","Technical Malfunctioning",1
"33673",2019-04-16,2019-04-16 14:39:00,"0","0583","Other Reason",1
"33674",2019-04-16,2019-04-16 16:34:00,"1","1280","Arson",1
"33675",2019-04-16,2019-04-16 17:36:00,"1","1490","Technical Malfunctioning",1
"33676",2019-04-16,2019-04-16 18:40:00,"0","1293","Technical Malfunctioning",1
"33677",2019-04-16,2019-04-16 19:17:00,"1","0180","Technical Malfunctioning",1
"33678",2019-04-16,2019-04-16 21:07:00,"1","1487","Other Reason",1
"33679",2019-04-16,2019-04-16 23:55:00,"1","0127","Arson",1
"33680",2019-04-17,2019-04-17 00:46:00,"1","0127","Arson",1
"33681",2019-04-17,2019-04-17 00:53:00,"1","1984","Arson",1
"33682",2019-04-17,2019-04-17 03:38:00,"0","2034","Other Reason",1
"33683",2019-04-17,2019-04-17 09:23:00,"0","1962","Technical Malfunctioning",1
"33684",2019-04-17,2019-04-17 10:06:00,"1","1880","Technical Malfunctioning",1
"33685",2019-04-17,2019-04-17 10:41:00,"0","1880","Other Reason",1
"33686",2019-04-17,2019-04-17 12:28:00,"0","0180","Technical Malfunctioning",1
"33687",2019-04-17,2019-04-17 15:20:00,"0","2281","Technical Malfunctioning",1
"33688",2019-04-17,2019-04-17 16:45:00,"0","0360","Other Reason",1
"33689",2019-04-17,2019-04-17 16:58:00,"1","0486","Technical Malfunctioning",1
"33690",2019-04-17,2019-04-17 17:24:00,"1","2281","Other Reason",1
"33691",2019-04-17,2019-04-17 21:41:00,"1","2581","Other Reason",1
"33692",2019-04-17,2019-04-17 22:16:00,"1","0123","Arson",1
"33693",2019-04-17,2019-04-17 22:42:00,"1","1488","Arson",1
"33694",2019-04-17,2019-04-17 23:19:00,"0","1277","Other Reason",1
"33695",2019-04-17,2019-04-17 23:30:00,"0","0682","Other Reason",1
"33696",2019-04-17,2019-04-17 23:40:00,"1","0127","Other Reason",1
"33697",2019-04-18,2019-04-18 01:33:00,"1","0136","Other Reason",1
"33698",2019-04-18,2019-04-18 01:37:00,"0","1280","Other Reason",1
"33699",2019-04-18,2019-04-18 01:42:00,"1","0883","Other Reason",1
"33700",2019-04-18,2019-04-18 03:08:00,"1","1281","Other Reason",1
"33701",2019-04-18,2019-04-18 12:52:00,"1","2284","Other Reason",1
"33702",2019-04-18,2019-04-18 14:15:00,"1","1485","Technical Malfunctioning",1
"33703",2019-04-18,2019-04-18 14:30:00,"1","1463","Technical Malfunctioning",1
"33704",2019-04-18,2019-04-18 14:50:00,"0","1233","Other Reason",1
"33705",2019-04-18,2019-04-18 14:54:00,"1","2281","Arson",1
"33706",2019-04-18,2019-04-18 15:32:00,"1","1283","Technical Malfunctioning",1
"33707",2019-04-18,2019-04-18 16:41:00,"1","1283","Technical Malfunctioning",1
"33708",2019-04-18,2019-04-18 18:01:00,"1","1764","Other Reason",1
"33709",2019-04-18,2019-04-18 19:10:00,"1","1262","Technical Malfunctioning",1
"33710",2019-04-18,2019-04-18 20:47:00,"1","0331","Technical Malfunctioning",1
"33711",2019-04-18,2019-04-18 23:32:00,"1","0136","Other Reason",1
"33712",2019-04-19,2019-04-19 03:23:00,"0","1290","Other Reason",1
"33713",2019-04-19,2019-04-19 03:35:00,"1","1490","Arson",1
"33714",2019-04-19,2019-04-19 04:08:00,"1","0484","Arson",1
"33715",2019-04-19,2019-04-19 04:25:00,"1","0180","Arson",1
"33716",2019-04-19,2019-04-19 15:13:00,"1","2080","Technical Malfunctioning",1
"33717",2019-04-19,2019-04-19 15:29:00,"1","0163","Technical Malfunctioning",1
"33718",2019-04-19,2019-04-19 17:03:00,"0","1280","Technical Malfunctioning",1
"33719",2019-04-19,2019-04-19 19:42:00,"1","1784","Other Reason",1
"33720",2019-04-19,2019-04-19 20:12:00,"1","0181","Technical Malfunctioning",1
"33721",2019-04-19,2019-04-19 20:22:00,"0","1480","Arson",1
"33722",2019-04-19,2019-04-19 20:51:00,"1","2582","Technical Malfunctioning",1
"33723",2019-04-19,2019-04-19 22:08:00,"1","1489","Arson",1
"33724",2019-04-19,2019-04-19 23:03:00,"1","1280","Arson",1
"33725",2019-04-20,2019-04-20 00:05:00,"0","0184","Arson",1
"33726",2019-04-20,2019-04-20 00:22:00,"0","0180","Arson",1
"33727",2019-04-20,2019-04-20 00:45:00,"1","0484","Arson",1
"33728",2019-04-20,2019-04-20 04:16:00,"1","0126","Other Reason",1
"33729",2019-04-20,2019-04-20 04:35:00,"1","0126","Other Reason",1
"33730",2019-04-20,2019-04-20 08:35:00,"0","0683","Other Reason",1
"33731",2019-04-20,2019-04-20 10:30:00,"0","0581","Other Reason",1
"33732",2019-04-20,2019-04-20 11:24:00,"1","1881","Technical Malfunctioning",1
"33733",2019-04-20,2019-04-20 11:25:00,"1","2260","Other Reason",1
"33734",2019-04-20,2019-04-20 13:40:00,"1","0188","Other Reason",1
"33735",2019-04-20,2019-04-20 15:41:00,"1","2284","Technical Malfunctioning",1
"33736",2019-04-20,2019-04-20 20:12:00,"0","1480","Arson",1
"33737",2019-04-20,2019-04-20 22:24:00,"1","0127","Arson",1
"33738",2019-04-20,2019-04-20 23:01:00,"1","0486","Technical Malfunctioning",1
"33739",2019-04-20,2019-04-20 23:29:00,"1","1280","Other Reason",1
"33740",2019-04-21,2019-04-21 00:45:00,"1","0126","Arson",1
"33741",2019-04-21,2019-04-21 00:48:00,"1","0181","Other Reason",1
"33742",2019-04-21,2019-04-21 01:09:00,"1","1480","Arson",1
"33743",2019-04-21,2019-04-21 02:02:00,"1","2085","Other Reason",1
"33744",2019-04-21,2019-04-21 04:03:00,"1","1281","Other Reason",1
"33745",2019-04-21,2019-04-21 04:09:00,"1","0680","Arson",1
"33746",2019-04-21,2019-04-21 05:21:00,"1","0181","Other Reason",1
"33747",2019-04-21,2019-04-21 13:46:00,"1","2104","Technical Malfunctioning",1
"33748",2019-04-21,2019-04-21 18:41:00,"1","0883","Other Reason",1
"33749",2019-04-21,2019-04-21 19:26:00,"0","0136","Technical Malfunctioning",1
"33750",2019-04-21,2019-04-21 20:30:00,"0","1480","Other Reason",1
"33751",2019-04-21,2019-04-21 21:12:00,"1","1490","Other Reason",1
"33752",2019-04-21,2019-04-21 21:58:00,"0","1488","Arson",1
"33753",2019-04-21,2019-04-21 22:18:00,"0","1280","Arson",1
"33754",2019-04-21,2019-04-21 23:37:00,"1","0127","Arson",1
"33755",2019-04-21,2019-04-21 23:39:00,"0","1280","Arson",1
"33756",2019-04-21,2019-04-21 23:40:00,"1","1485","Other Reason",1
"33757",2019-04-22,2019-04-22 01:03:00,"1","0680","Arson",1
"33758",2019-04-22,2019-04-22 02:18:00,"1","0580","Other Reason",1
"33759",2019-04-22,2019-04-22 02:29:00,"1","2084","Arson",1
"33760",2019-04-22,2019-04-22 02:35:00,"0","2026","Other Reason",1
"33761",2019-04-22,2019-04-22 08:01:00,"0","0380","Other Reason",1
"33762",2019-04-22,2019-04-22 10:15:00,"0","1060","Technical Malfunctioning",1
"33763",2019-04-22,2019-04-22 12:18:00,"0","1383","Other Reason",1
"33764",2019-04-22,2019-04-22 15:53:00,"0","1480","Arson",1
"33765",2019-04-22,2019-04-22 16:52:00,"0","0380","Technical Malfunctioning",1
"33766",2019-04-22,2019-04-22 20:50:00,"1","0180","Arson",1
"33767",2019-04-22,2019-04-22 21:49:00,"1","1489","Other Reason",1
"33768",2019-04-22,2019-04-22 21:49:00,"0","1482","Arson",1
"33769",2019-04-22,2019-04-22 22:31:00,"1","0380","Arson",1
"33770",2019-04-22,2019-04-22 23:04:00,"1","1480","Other Reason",1
"33771",2019-04-22,2019-04-22 23:09:00,"1","0114","Other Reason",1
"33772",2019-04-23,2019-04-23 00:33:00,"1","1480","Arson",1
"33773",2019-04-23,2019-04-23 00:51:00,"1","1489","Other Reason",1
"33774",2019-04-23,2019-04-23 00:59:00,"1","0484","Arson",1
"33775",2019-04-23,2019-04-23 02:15:00,"1","0127","Arson",1
"33776",2019-04-23,2019-04-23 03:53:00,"1","1280","Arson",1
"33777",2019-04-23,2019-04-23 11:33:00,"1","0380","Technical Malfunctioning",1
"33778",2019-04-23,2019-04-23 13:06:00,"1","1482","Technical Malfunctioning",1
"33779",2019-04-23,2019-04-23 13:33:00,"0","1401","Technical Malfunctioning",1
"33780",2019-04-23,2019-04-23 20:53:00,"0","1438","Technical Malfunctioning",1
"33781",2019-04-23,2019-04-23 22:00:00,"0","1880","Arson",1
"33782",2019-04-23,2019-04-23 22:04:00,"1","2580","Other Reason",1
"33783",2019-04-23,2019-04-23 22:41:00,"1","1256","Technical Malfunctioning",1
"33784",2019-04-23,2019-04-23 22:58:00,"1","0191","Other Reason",1
"33785",2019-04-23,2019-04-23 23:02:00,"1","0181","Other Reason",1
"33786",2019-04-24,2019-04-24 03:17:00,"0","2281","Other Reason",1
"33787",2019-04-24,2019-04-24 13:19:00,"0","2284","Other Reason",1
"33788",2019-04-24,2019-04-24 13:23:00,"1","1273","Other Reason",1
"33789",2019-04-24,2019-04-24 14:42:00,"1","0581","Other Reason",1
"33790",2019-04-24,2019-04-24 16:02:00,"1","1430","Other Reason",1
"33791",2019-04-25,2019-04-25 00:55:00,"0","1499","Technical Malfunctioning",1
"33792",2019-04-25,2019-04-25 02:40:00,"1","1481","Other Reason",1
"33793",2019-04-25,2019-04-25 05:37:00,"0","2401","Other Reason",1
"33794",2019-04-25,2019-04-25 12:07:00,"0","0163","Arson",1
"33795",2019-04-25,2019-04-25 12:28:00,"1","2081","Technical Malfunctioning",1
"33796",2019-04-25,2019-04-25 13:52:00,"1","2084","Technical Malfunctioning",1
"33797",2019-04-25,2019-04-25 14:08:00,"1","0380","Technical Malfunctioning",1
"33798",2019-04-25,2019-04-25 15:34:00,"1","2084","Other Reason",1
"33799",2019-04-25,2019-04-25 16:17:00,"0","1290","Arson",1
"33800",2019-04-25,2019-04-25 16:39:00,"1","0380","Arson",1
"33801",2019-04-25,2019-04-25 17:51:00,"1","0380","Other Reason",1
"33802",2019-04-25,2019-04-25 21:59:00,"1","1283","Arson",1
"33803",2019-04-25,2019-04-25 23:53:00,"1","0181","Other Reason",1
"33804",2019-04-26,2019-04-26 01:19:00,"0","1383","Technical Malfunctioning",1
"33805",2019-04-26,2019-04-26 01:28:00,"1","1980","Arson",1
"33806",2019-04-26,2019-04-26 02:39:00,"1","0561","Arson",1
"33807",2019-04-26,2019-04-26 10:23:00,"1","1785","Arson",1
"33808",2019-04-26,2019-04-26 11:32:00,"1","0486","Technical Malfunctioning",1
"33809",2019-04-26,2019-04-26 13:40:00,"0","1737","Technical Malfunctioning",1
"33810",2019-04-26,2019-04-26 14:35:00,"0","2313","Technical Malfunctioning",1
"33811",2019-04-26,2019-04-26 19:05:00,"1","0980","Technical Malfunctioning",1
"33812",2019-04-26,2019-04-26 23:01:00,"0","1315","Arson",1
"33813",2019-04-26,2019-04-26 23:13:00,"1","0184","Arson",1
"33814",2019-04-26,2019-04-26 23:33:00,"1","2404","Other Reason",1
"33815",2019-04-26,2019-04-26 23:37:00,"1","0136","Arson",1
"33816",2019-04-27,2019-04-27 02:01:00,"1","2280","Other Reason",1
"33817",2019-04-27,2019-04-27 03:28:00,"1","0682","Other Reason",1
"33818",2019-04-27,2019-04-27 03:32:00,"0","0680","Other Reason",1
"33819",2019-04-27,2019-04-27 04:56:00,"0","0186","Arson",1
"33820",2019-04-27,2019-04-27 06:30:00,"0","1380","Technical Malfunctioning",1
"33821",2019-04-27,2019-04-27 09:53:00,"0","1486","Other Reason",1
"33822",2019-04-27,2019-04-27 13:28:00,"0","2417","Technical Malfunctioning",1
"33823",2019-04-27,2019-04-27 15:19:00,"1","0882","Other Reason",1
"33824",2019-04-27,2019-04-27 15:50:00,"1","0760","Technical Malfunctioning",1
"33825",2019-04-27,2019-04-27 17:47:00,"0","1880","Arson",1
"33826",2019-04-27,2019-04-27 18:06:00,"1","1470","Other Reason",1
"33827",2019-04-27,2019-04-27 18:18:00,"1","0160","Other Reason",1
"33828",2019-04-27,2019-04-27 18:21:00,"0","0126","Other Reason",1
"33829",2019-04-27,2019-04-27 21:18:00,"0","0682","Arson",1
"33830",2019-04-27,2019-04-27 21:31:00,"1","0188","Other Reason",1
"33831",2019-04-28,2019-04-28 00:08:00,"1","1882","Arson",1
"33832",2019-04-28,2019-04-28 01:00:00,"1","1277","Other Reason",1
"33833",2019-04-28,2019-04-28 01:29:00,"1","1280","Other Reason",1
"33834",2019-04-28,2019-04-28 02:10:00,"0","1496","Technical Malfunctioning",1
"33835",2019-04-28,2019-04-28 03:49:00,"1","1480","Other Reason",1
"33836",2019-04-28,2019-04-28 04:13:00,"0","1280","Other Reason",1
"33837",2019-04-28,2019-04-28 04:51:00,"1","0192","Other Reason",1
"33838",2019-04-28,2019-04-28 07:47:00,"1","1885","Arson",1
"33839",2019-04-28,2019-04-28 09:28:00,"0","1480","Other Reason",1
"33840",2019-04-28,2019-04-28 09:40:00,"0","0380","Technical Malfunctioning",1
"33841",2019-04-28,2019-04-28 11:00:00,"1","0180","Other Reason",1
"33842",2019-04-28,2019-04-28 11:06:00,"1","1402","Technical Malfunctioning",1
"33843",2019-04-28,2019-04-28 11:12:00,"1","1783","Technical Malfunctioning",1
"33844",2019-04-28,2019-04-28 13:46:00,"1","1764","Other Reason",1
"33845",2019-04-28,2019-04-28 17:11:00,"1","0381","Other Reason",1
"33846",2019-04-28,2019-04-28 17:51:00,"0","1280","Arson",1
"33847",2019-04-28,2019-04-28 18:14:00,"0","2029","Arson",1
"33848",2019-04-28,2019-04-28 18:34:00,"1","1402","Technical Malfunctioning",1
"33849",2019-04-28,2019-04-28 20:57:00,"1","1480","Other Reason",1
"33850",2019-04-29,2019-04-29 00:30:00,"1","1284","Other Reason",1
"33851",2019-04-29,2019-04-29 01:04:00,"1","0126","Other Reason",1
"33852",2019-04-29,2019-04-29 01:10:00,"1","0181","Other Reason",1
"33853",2019-04-29,2019-04-29 02:53:00,"1","0127","Arson",1
"33854",2019-04-29,2019-04-29 03:37:00,"1","0123","Other Reason",1
"33855",2019-04-29,2019-04-29 03:42:00,"1","0127","Arson",1
"33856",2019-04-29,2019-04-29 09:04:00,"1","2184","Other Reason",1
"33857",2019-04-29,2019-04-29 11:10:00,"1","0180","Technical Malfunctioning",1
"33858",2019-04-29,2019-04-29 11:31:00,"0","0486","Technical Malfunctioning",1
"33859",2019-04-29,2019-04-29 15:14:00,"0","2181","Other Reason",1
"33860",2019-04-29,2019-04-29 18:17:00,"0","0380","Technical Malfunctioning",1
"33861",2019-04-29,2019-04-29 18:40:00,"1","2523","Other Reason",1
"33862",2019-04-29,2019-04-29 20:23:00,"1","1980","Technical Malfunctioning",1
"33863",2019-04-29,2019-04-29 20:55:00,"1","1280","Technical Malfunctioning",1
"33864",2019-04-29,2019-04-29 22:17:00,"1","0191","Arson",1
"33865",2019-04-29,2019-04-29 23:12:00,"1","1485","Other Reason",1
"33866",2019-04-29,2019-04-29 23:23:00,"1","2280","Technical Malfunctioning",1
"33867",2019-04-29,2019-04-29 23:35:00,"0","2132","Other Reason",1
"33868",2019-04-30,2019-04-30 00:55:00,"1","1315","Other Reason",1
"33869",2019-04-30,2019-04-30 02:18:00,"1","2084","Other Reason",1
"33870",2019-04-30,2019-04-30 03:14:00,"0","0380","Technical Malfunctioning",1
"33871",2019-04-30,2019-04-30 07:09:00,"0","1862","Arson",1
"33872",2019-04-30,2019-04-30 08:04:00,"1","1482","Other Reason",1
"33873",2019-04-30,2019-04-30 08:57:00,"0","1283","Arson",1
"33874",2019-04-30,2019-04-30 11:15:00,"1","1490","Technical Malfunctioning",1
"33875",2019-04-30,2019-04-30 13:04:00,"1","2305","Other Reason",1
