Date,Time,Type_of_Vehicle,Municipality_Code,Municipality_Name,Type_of_Municipality_Code,Type_of_Muncipality,Reason,Year,Quarter,Month,Day,Weekday,Hour,Minute,Region_Code,Week,Holidays,Christmas_Holidays,Sport_Holidays,Easter_Holidays,Summer_Holidays,Autumn_Holidays,Temperature,Precipitation
2017-08-19T00:00:00Z,1899-12-31T22:59:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,8,19,Saturday,0,0,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.2,5.5
2017-08-20T00:00:00Z,1899-12-31T18:06:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,8,20,Sunday,0,0,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.1,0.2
2017-08-21T00:00:00Z,1899-12-31T00:49:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,8,21,Monday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.1,0
2017-08-21T00:00:00Z,1899-12-31T00:51:00Z,Personbil,0181,Södertälje,3,Större stad,Arson,2017,3,8,21,Monday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.1,0
2017-08-21T00:00:00Z,1899-12-31T20:19:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,8,21,Monday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,0
2017-08-21T00:00:00Z,1899-12-31T20:45:00Z,Personbil,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Arson,2017,3,8,21,Monday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.2,0
2017-08-21T00:00:00Z,1899-12-31T20:47:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,8,21,Monday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,0
2017-08-22T00:00:00Z,1899-12-31T03:44:00Z,Spårfordon,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,8,22,Tuesday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.5,0
2017-08-22T00:00:00Z,1899-12-31T19:27:00Z,Personbil,0138,Tyresö,2,Pendlingskommun nära storstad,Arson,2017,3,8,22,Tuesday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.2,0
2017-08-22T00:00:00Z,1899-12-31T19:52:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,8,22,Tuesday,0,0,1,34,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.9,0
2017-08-23T00:00:00Z,1899-12-31T02:32:00Z,Övriga vägfordon,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2017,3,8,23,Wednesday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.8,0
2017-08-23T00:00:00Z,1899-12-31T11:07:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2017,3,8,23,Wednesday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.5,0
2017-08-23T00:00:00Z,1899-12-31T20:26:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,8,23,Wednesday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.8,0
2017-08-24T00:00:00Z,1899-12-31T21:27:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,8,24,Thursday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.3,2
2017-08-24T00:00:00Z,1899-12-31T22:31:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2017,3,8,24,Thursday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.8,2.1
2017-08-25T00:00:00Z,1899-12-31T01:12:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2017,3,8,25,Friday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.9,3.1
2017-08-25T00:00:00Z,1899-12-31T02:44:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,8,25,Friday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,3
2017-08-25T00:00:00Z,1899-12-31T03:09:00Z,Personbil,0117,Österåker,2,Pendlingskommun nära storstad,Arson,2017,3,8,25,Friday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,2.8
2017-08-25T00:00:00Z,1899-12-31T06:06:00Z,Övriga vägfordon,0182,Nacka,2,Pendlingskommun nära storstad,Other Reason,2017,3,8,25,Friday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,3.3
2017-08-26T00:00:00Z,1899-12-31T14:55:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,8,26,Saturday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,0
2017-08-26T00:00:00Z,1899-12-31T20:59:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,8,26,Saturday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,0
2017-08-26T00:00:00Z,1899-12-31T22:00:00Z,Övriga vägfordon,0117,Österåker,2,Pendlingskommun nära storstad,Unknown,2017,3,8,26,Saturday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,0
2017-08-27T00:00:00Z,1899-12-31T02:43:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,8,27,Sunday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,0
2017-08-27T00:00:00Z,1899-12-31T22:43:00Z,Övriga vägfordon,0123,Järfälla,2,Pendlingskommun nära storstad,Arson,2017,3,8,27,Sunday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.4,0
2017-08-27T00:00:00Z,1899-12-31T22:48:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,8,27,Sunday,0,0,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,0
2017-08-28T00:00:00Z,1899-12-31T08:54:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,8,28,Monday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,0
2017-08-28T00:00:00Z,1899-12-31T19:50:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,8,28,Monday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,0
2017-08-28T00:00:00Z,1899-12-31T20:16:00Z,Fartyg eller båt,0115,Vallentuna,2,Pendlingskommun nära storstad,Arson,2017,3,8,28,Monday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,0
2017-08-28T00:00:00Z,1899-12-31T23:32:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,8,28,Monday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.6,0
2017-08-29T00:00:00Z,1899-12-31T01:24:00Z,Övriga vägfordon,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,8,29,Tuesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.4,0
2017-08-29T00:00:00Z,1899-12-31T17:09:00Z,Övriga vägfordon,0184,Solna,2,Pendlingskommun nära storstad,Arson,2017,3,8,29,Tuesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.3,0
2017-08-29T00:00:00Z,1899-12-31T23:47:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,8,29,Tuesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.3,0
2017-08-30T00:00:00Z,1899-12-31T01:23:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,8,30,Wednesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,18.2
2017-08-30T00:00:00Z,1899-12-31T13:14:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,8,30,Wednesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,18.2
2017-08-30T00:00:00Z,1899-12-31T20:47:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,8,30,Wednesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,18.2
2017-08-30T00:00:00Z,1899-12-31T21:34:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,8,30,Wednesday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,18.2
2017-08-31T00:00:00Z,1899-12-31T01:41:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,8,31,Thursday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.2,3.9
2017-08-31T00:00:00Z,1899-12-31T18:56:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,8,31,Thursday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.7,5.1
2017-08-31T00:00:00Z,1899-12-31T21:29:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,8,31,Thursday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.5,6
2017-08-31T00:00:00Z,1899-12-31T22:39:00Z,Personbil,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,8,31,Thursday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.3,8.3
2017-08-31T00:00:00Z,1899-12-31T23:38:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2017,3,8,31,Thursday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,4.9
2017-09-01T00:00:00Z,1899-12-31T09:00:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Unknown,2017,3,9,1,Friday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.8,0
2017-09-01T00:00:00Z,1899-12-31T18:37:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2017,3,9,1,Friday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.9,0
2017-09-02T00:00:00Z,1899-12-31T00:46:00Z,Personbil,0117,Österåker,2,Pendlingskommun nära storstad,Arson,2017,3,9,2,Saturday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.4,1.8
2017-09-02T00:00:00Z,1899-12-31T03:02:00Z,Personbil,0120,Värmdö,2,Pendlingskommun nära storstad,Arson,2017,3,9,2,Saturday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.8,0.5
2017-09-02T00:00:00Z,1899-12-31T04:57:00Z,Övriga vägfordon,0181,Södertälje,3,Större stad,Arson,2017,3,9,2,Saturday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.4,0
2017-09-02T00:00:00Z,1899-12-31T13:10:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,9,2,Saturday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.9,0.9
2017-09-02T00:00:00Z,1899-12-31T21:58:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Unknown,2017,3,9,2,Saturday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.4,1.4
2017-09-03T00:00:00Z,1899-12-31T00:33:00Z,Personbil,0181,Södertälje,3,Större stad,Arson,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.5,8.8
2017-09-03T00:00:00Z,1899-12-31T01:11:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,8.6
2017-09-03T00:00:00Z,1899-12-31T01:34:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,8.6
2017-09-03T00:00:00Z,1899-12-31T01:41:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,9.5
2017-09-03T00:00:00Z,1899-12-31T04:44:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.4,13.5
2017-09-03T00:00:00Z,1899-12-31T05:23:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.4,13.5
2017-09-03T00:00:00Z,1899-12-31T12:32:00Z,Personbil,0192,Nynäshamn,2,Pendlingskommun nära storstad,Unknown,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,20.1
2017-09-03T00:00:00Z,1899-12-31T12:59:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,9.5
2017-09-03T00:00:00Z,1899-12-31T13:43:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,8.6
2017-09-03T00:00:00Z,1899-12-31T20:09:00Z,"Personbil, Övriga vägfordon",0180,Stockholm,1,Storstäder,Arson,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,8.6
2017-09-03T00:00:00Z,1899-12-31T21:34:00Z,Övriga vägfordon,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.5,10
2017-09-03T00:00:00Z,1899-12-31T21:42:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,9,3,Sunday,0,0,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,8.6
2017-09-04T00:00:00Z,1899-12-31T00:37:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,4,Monday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,12.5
2017-09-04T00:00:00Z,1899-12-31T03:20:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2017,3,9,4,Monday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.9,14.9
2017-09-05T00:00:00Z,1899-12-31T20:53:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Arson,2017,3,9,5,Tuesday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.5,0
2017-09-05T00:00:00Z,1899-12-31T23:16:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,5,Tuesday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,0
2017-09-06T00:00:00Z,1899-12-31T00:17:00Z,Personbil,0191,Sigtuna,2,Pendlingskommun nära storstad,Arson,2017,3,9,6,Wednesday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.1,0
2017-09-06T00:00:00Z,1899-12-31T00:51:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Unknown,2017,3,9,6,Wednesday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0
2017-09-06T00:00:00Z,1899-12-31T02:39:00Z,Fartyg eller båt,0180,Stockholm,1,Storstäder,Arson,2017,3,9,6,Wednesday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,0.1
2017-09-07T00:00:00Z,1899-12-31T00:48:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,7,Thursday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.8,0
2017-09-07T00:00:00Z,1899-12-31T21:50:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,7,Thursday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.1,0
2017-09-08T00:00:00Z,1899-12-31T02:23:00Z,Personbil,0181,Södertälje,3,Större stad,Arson,2017,3,9,8,Friday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.1,2
2017-09-08T00:00:00Z,1899-12-31T10:13:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,9,8,Friday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.3,1.3
2017-09-08T00:00:00Z,1899-12-31T17:21:00Z,Personbil,0139,Upplands-Bro,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,9,8,Friday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.2,1.5
2017-09-09T00:00:00Z,1899-12-31T04:08:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,9,Saturday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.6,9.4
2017-09-09T00:00:00Z,1899-12-31T16:59:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,9,Saturday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.2,9.9
2017-09-09T00:00:00Z,1899-12-31T19:17:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2017,3,9,9,Saturday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.1,9.9
2017-09-10T00:00:00Z,1899-12-31T00:11:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,10,Sunday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,0.6
2017-09-10T00:00:00Z,1899-12-31T22:13:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,10,Sunday,0,0,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.5,0.4
2017-09-11T00:00:00Z,1899-12-31T15:07:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2017,3,9,11,Monday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.5,3.9
2017-09-11T00:00:00Z,1899-12-31T17:33:00Z,Personbil,0115,Vallentuna,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,9,11,Monday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.7,4.6
2017-09-12T00:00:00Z,1899-12-31T01:04:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Arson,2017,3,9,12,Tuesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.6,0
2017-09-12T00:00:00Z,1899-12-31T01:13:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2017,3,9,12,Tuesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.4,0
2017-09-12T00:00:00Z,1899-12-31T02:13:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2017,3,9,12,Tuesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.4,0
2017-09-12T00:00:00Z,1899-12-31T17:20:00Z,Övriga vägfordon,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,12,Tuesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.3,0
2017-09-13T00:00:00Z,1899-12-31T00:06:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Arson,2017,3,9,13,Wednesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.2,3.5
2017-09-13T00:00:00Z,1899-12-31T13:33:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,13,Wednesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.1,5.3
2017-09-13T00:00:00Z,1899-12-31T20:46:00Z,Personbil,0120,Värmdö,2,Pendlingskommun nära storstad,Arson,2017,3,9,13,Wednesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.5,6.4
2017-09-13T00:00:00Z,1899-12-31T22:00:00Z,Övriga vägfordon,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,13,Wednesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.1,4.4
2017-09-13T00:00:00Z,1899-12-31T23:58:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,9,13,Wednesday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.7,4
2017-09-14T00:00:00Z,1899-12-31T00:08:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,14,Thursday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.5,3.7
2017-09-14T00:00:00Z,1899-12-31T21:00:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,14,Thursday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.5,3.7
2017-09-14T00:00:00Z,1899-12-31T21:59:00Z,"Personbil, Övriga vägfordon",0192,Nynäshamn,2,Pendlingskommun nära storstad,Unknown,2017,3,9,14,Thursday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,5.5
2017-09-14T00:00:00Z,1899-12-31T22:12:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2017,3,9,14,Thursday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.7,4.4
2017-09-16T00:00:00Z,1899-12-31T07:39:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,9,16,Saturday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.4,0.2
2017-09-16T00:00:00Z,1899-12-31T18:50:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,16,Saturday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.4,0.2
2017-09-16T00:00:00Z,1899-12-31T19:59:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,16,Saturday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.4,0.2
2017-09-16T00:00:00Z,1899-12-31T22:10:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Technical Malfunctioning,2017,3,9,16,Saturday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.6,0.4
2017-09-17T00:00:00Z,1899-12-31T01:43:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Arson,2017,3,9,17,Sunday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.8,0.4
2017-09-17T00:00:00Z,1899-12-31T03:13:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2017,3,9,17,Sunday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.2,0.5
2017-09-17T00:00:00Z,1899-12-31T03:54:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2017,3,9,17,Sunday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.7,0.4
2017-09-17T00:00:00Z,1899-12-31T06:23:00Z,Personbil,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Unknown,2017,3,9,17,Sunday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.2,0.2
2017-09-17T00:00:00Z,1899-12-31T15:17:00Z,Fartyg eller båt,0120,Värmdö,2,Pendlingskommun nära storstad,Other Reason,2017,3,9,17,Sunday,0,0,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0.9
2017-09-18T00:00:00Z,1899-12-31T02:14:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,18,Monday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.8,3
2017-09-18T00:00:00Z,1899-12-31T03:39:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,18,Monday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.8,3
2017-09-18T00:00:00Z,1899-12-31T13:55:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2017,3,9,18,Monday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.8,1.9
2017-09-18T00:00:00Z,1899-12-31T22:26:00Z,"Personbil, Övriga vägfordon",0181,Södertälje,3,Större stad,Arson,2017,3,9,18,Monday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.8,3
2017-09-18T00:00:00Z,1899-12-31T22:47:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2017,3,9,18,Monday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2
2017-09-19T00:00:00Z,1899-12-31T01:27:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Arson,2017,3,9,19,Tuesday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.6,0
2017-09-19T00:00:00Z,1899-12-31T03:01:00Z,Personbil,0115,Vallentuna,2,Pendlingskommun nära storstad,Unknown,2017,3,9,19,Tuesday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.7,0.4
2017-09-19T00:00:00Z,1899-12-31T03:52:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,19,Tuesday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.1,0.2
2017-09-20T00:00:00Z,1899-12-31T03:21:00Z,Personbil,0183,Sundbyberg,2,Pendlingskommun nära storstad,Arson,2017,3,9,20,Wednesday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.3,21.6
2017-09-21T00:00:00Z,1899-12-31T23:56:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2017,3,9,21,Thursday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.6,0.4
2017-09-22T00:00:00Z,1899-12-31T00:22:00Z,Fartyg eller båt,0180,Stockholm,1,Storstäder,Arson,2017,3,9,22,Friday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.9,2.2
2017-09-22T00:00:00Z,1899-12-31T02:52:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2017,3,9,22,Friday,0,0,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.9,2.2
