Municipality_Name,Temperature,Number_of_Fires_Month,Date,Percentage_of_Unemployed_18_64,Adj_Median_income_20plus,Total_Number_of_1000_Residents
Täby,18.961290322580645,0,Jul 2011,2.3986036666666664,147.99437253798536,65.02816666666666
Täby,8.029032258064516,0,Oct 2011,2.4307956666666666,146.9195530726257,65.22966666666666
Täby,5.6033333333333335,0,Nov 2011,2.441526333333333,146.59197324414717,65.29683333333334
Täby,13.563333333333333,1,Sep 2011,2.420065,146.9195530726257,65.1625
Täby,-3.6310344827586207,0,Feb 2012,2.4891085,152.31417410714286,65.51866666666666
Täby,11.574193548387097,0,May 2012,2.54438575,151.63722222222222,65.75066666666667
Täby,17.261290322580646,0,Jul 2012,2.58123725,152.56959195081052,65.90533333333333
Täby,13.25,3,Jun 2012,2.5628115,151.9749443207127,65.828
Täby,11.94,2,Sep 2012,2.61808875,151.80589543937708,66.06
Täby,-1.5032258064516129,0,Jan 2012,2.47068275,153.25491297024143,65.44133333333333
Täby,4.456666666666667,0,Apr 2012,2.52596,151.553026096613,65.67333333333333
Täby,3.796774193548387,1,Mar 2012,2.50753425,151.80589543937708,65.596
Täby,16.309677419354838,1,Aug 2012,2.599663,152.48435754189944,65.98266666666667
Täby,6.341935483870968,2,Oct 2012,2.6365145,151.9749443207127,66.13733333333333
Täby,4.193333333333333,1,Nov 2012,2.65494025,152.31417410714286,66.21466666666667
Täby,-3.4,1,Dec 2012,2.673366,151.9749443207127,66.292
Täby,-4.041935483870968,0,Jan 2013,2.646935666666667,156.58922558922558,66.37883333333333
Täby,17.761290322580646,2,Jul 2013,2.488353666666667,155.88938547486035,66.89983333333333
Täby,4.253333333333333,0,Apr 2013,2.567644666666667,155.62855549358616,66.63933333333333
Täby,12.396666666666667,1,Sep 2013,2.435493,155.10950528071152,67.0735
Täby,-1.7642857142857142,0,Feb 2013,2.6205053333333335,155.97652319731694,66.46566666666668
Täby,17.151612903225807,2,Aug 2013,2.4619233333333335,155.71540178571428,66.98666666666666
Täby,-3.2516129032258063,1,Mar 2013,2.594075,155.2821368948247,66.5525
Täby,16.116666666666667,1,Jun 2013,2.514784,155.62855549358616,66.813
Täby,3,1,Dec 2013,2.356202,155.10950528071152,67.334
Täby,3.8166666666666664,0,Nov 2013,2.3826323333333335,155.5418060200669,67.24716666666667
Täby,12.86774193548387,1,May 2013,2.5412143333333335,155.36859688195992,66.72616666666667
Täby,8.180645161290322,2,Oct 2013,2.409062666666667,155.4551532033426,67.16033333333333
Täby,13.616666666666667,2,Jun 2014,2.2828410000000003,161.13689482470784,67.8075
Täby,4.003225806451613,0,Mar 2014,2.3195215,162.2201680672269,67.57075
Täby,20.10967741935484,1,Jul 2014,2.270614166666667,161.67671691792296,67.88641666666668
Täby,-1.8387096774193548,1,Jan 2014,2.3439751666666666,162.85883014623172,67.41291666666667
Täby,17.006451612903227,1,Aug 2014,2.2583873333333333,161.85746226942425,67.96533333333333
Täby,2,0,Feb 2014,2.3317483333333335,162.12933930571108,67.49183333333333
Täby,10.63225806451613,0,May 2014,2.2950678333333334,161.4963747908533,67.72858333333333
Täby,6.713333333333333,1,Apr 2014,2.307294666666667,161.58649553571428,67.64966666666668
Täby,-0.14193548387096772,2,Dec 2014,2.20948,161.4963747908533,68.281
Täby,5.056666666666667,0,Nov 2014,2.2217068333333336,161.76703910614526,68.20208333333333
Täby,12.83,1,Sep 2014,2.2461605000000002,161.58649553571428,68.04425
Täby,9.009677419354839,1,Oct 2014,2.2339336666666667,161.4963747908533,68.12316666666668
Täby,16.56774193548387,2,Jul 2015,2.2027010833333334,166.15195530726257,68.92558333333332
Täby,3.4,0,Mar 2015,2.20657475,166.337807606264,68.55725
Täby,17.34516129032258,0,Aug 2015,2.2017326666666666,166.52407614781634,69.01766666666667
Täby,4.493333333333333,1,Nov 2015,2.1988274166666666,165.96651785714286,69.29391666666668
Täby,0.5419354838709678,1,Jan 2015,2.2085115833333333,167.65050732807217,68.37308333333333
Täby,12.946666666666667,2,Sep 2015,2.2007642499999998,165.8739542665923,69.10975
Täby,7.138709677419355,0,Oct 2015,2.199795833333333,165.6891364902507,69.20183333333333
Täby,6.8,1,Apr 2015,2.2056063333333333,166.337807606264,68.64933333333333
Täby,9.670967741935485,2,May 2015,2.2046379166666665,165.78149386845038,68.74141666666667
Täby,0.9785714285714285,1,Feb 2015,2.2075431666666665,166.43088975937326,68.46516666666668
Täby,14.003333333333334,0,Jun 2015,2.2036695,166.2448295136948,68.8335
Täby,3.329032258064516,0,Dec 2015,2.197859,165.78149386845038,69.386
Täby,-0.1620689655172414,0,Feb 2016,2.2436933333333333,168.22742474916387,69.55583333333333
Täby,16.18064516129032,0,Aug 2016,2.3811963333333335,167.01715550636413,70.06533333333333
Täby,5.57,1,Apr 2016,2.2895276666666664,167.480577136515,69.72566666666667
Täby,1.65,1,Nov 2016,2.4499478333333333,166.18942731277534,70.32008333333333
Täby,1.6161290322580644,5,Dec 2016,2.472865,165.36986301369862,70.405
Täby,2.6225806451612903,0,Mar 2016,2.2666104999999996,167.38768718801995,69.64075
Täby,14.446666666666667,1,Sep 2016,2.4041135000000002,166.7403314917127,70.15025
Täby,18.096774193548388,1,Jul 2016,2.3582791666666667,166.83250414593698,69.98041666666667
Täby,-4.887096774193548,0,Jan 2016,2.2207761666666666,168.79194630872485,69.47091666666667
Täby,12.316129032258065,0,May 2016,2.312444833333333,167.10963455149502,69.81058333333333
Täby,6.922580645161291,1,Oct 2016,2.4270306666666666,166.18942731277534,70.23516666666667
Täby,15.709999999999999,1,Jun 2016,2.335362,167.01715550636413,69.8955
Täby,16.64516129032258,7,Jul 2017,2.56185425,167.8030303030303,70.98366666666666
Täby,14.676666666666666,2,Jun 2017,2.5491415,168.71599564744287,70.901
Täby,7.554838709677419,2,Oct 2017,2.5999925,167.98483206933912,71.23166666666667
Täby,0.9935483870967742,0,Dec 2017,2.625418,166.98976844372643,71.397
Täby,-0.8903225806451612,2,Jan 2017,2.48557775,171.04247104247105,70.48766666666667
Täby,16.21290322580645,5,Aug 2017,2.574567,168.07588075880759,71.06633333333333
Täby,12.7,1,Sep 2017,2.58727975,167.8030303030303,71.149
Täby,4.34,1,Apr 2017,2.523716,168.89978213507626,70.73566666666667
Täby,10.535483870967742,0,May 2017,2.53642875,168.8078388677191,70.81833333333333
Täby,2.7774193548387096,8,Mar 2017,2.51100325,169.91780821917808,70.653
Täby,-0.38928571428571435,2,Feb 2017,2.4982905,169.8247535596933,70.57033333333332
Täby,3.2733333333333334,1,Nov 2017,2.61270525,167.6216216216216,71.31433333333332
Täby,-3.835714285714286,2,Feb 2018,2.625418,170.67385444743934,71.397
Täby,6.3,1,Apr 2018,2.625418,169.48608137044968,71.397
Täby,-2.193548387096774,1,Mar 2018,2.625418,170.21505376344086,71.397
Täby,7.993548387096774,4,Oct 2018,2.625418,167.6906779661017,71.397
Täby,-0.49032258064516127,1,Jan 2018,2.625418,171.87839305103148,71.397
Täby,0.34838709677419355,0,Dec 2018,2.625418,167.0712401055409,71.397
Täby,15.116129032258065,2,May 2018,2.625418,169.1239316239316,71.397
Täby,4.023333333333333,4,Nov 2018,2.625418,167.7795442501325,71.397
Täby,21.5,2,Jul 2018,2.625418,167.86850477200423,71.397
Täby,16.39,4,Jun 2018,2.625418,168.7633262260128,71.397
Täby,18.483870967741936,1,Aug 2018,2.625418,168.22529224229544,71.397
Täby,13.63,0,Sep 2018,2.625418,167.4246430460074,71.397
Tyresö,18.483870967741936,1,Jul 2005,3.396123166666667,110.83761755485894,41.3335
Tyresö,5.71,1,Apr 2005,3.4767776666666665,110.49125,41.248
Tyresö,-2.017857142857143,1,Feb 2005,3.5305473333333333,110.90715181932246,41.191
Tyresö,0.9870967741935484,1,Jan 2005,3.5574321666666666,111.39634530560807,41.1625
Tyresö,14.166666666666666,1,Jun 2005,3.4230080000000003,110.42223610243597,41.305
Tyresö,9.880645161290323,2,May 2005,3.449892833333333,110.42223610243597,41.2765
Tyresö,-2.6806451612903226,1,Mar 2005,3.5036625,110.62953692115144,41.2195
Tyresö,8.338709677419354,0,Oct 2005,3.315468666666667,109.60074395536267,41.419
Tyresö,12.913333333333334,0,Sep 2005,3.3423535,109.80496894409939,41.3905
Tyresö,16.193548387096776,2,Aug 2005,3.3692383333333336,110.62953692115144,41.362
Tyresö,4.043333333333333,1,Nov 2005,3.2885838333333335,109.87321317588564,41.4475
Tyresö,-0.27419354838709675,1,Dec 2005,3.261699,109.87321317588564,41.476
Tyresö,-3.9516129032258065,1,Mar 2006,3.0659025,115.71269349845201,41.61875
Tyresö,19.70967741935484,1,Jul 2006,2.8048405,115.14232902033272,41.809083333333334
Tyresö,-3.317857142857143,0,Feb 2006,3.131168,116.50623441396509,41.57116666666666
Tyresö,15.76,0,Jun 2006,2.870106,114.92988929889299,41.7615
Tyresö,-2.7096774193548385,1,Jan 2006,3.1964335,117.09022556390977,41.523583333333335
Tyresö,10.2,1,May 2006,2.9353715,114.92988929889299,41.71391666666666
Tyresö,14.833333333333334,0,Sep 2006,2.6743095,114.43723208818126,41.90425
Tyresö,4.2290322580645165,1,Dec 2006,2.478513,114.22738386308069,42.047
Tyresö,4.403333333333333,1,Apr 2006,3.000637,115.14232902033272,41.666333333333334
Tyresö,9.580645161290322,1,Oct 2006,2.609044,114.43723208818126,41.95183333333333
Tyresö,18.461290322580645,1,Aug 2006,2.739575,115.07142857142857,41.85666666666666
Tyresö,4.48,1,Nov 2006,2.5437785,114.22738386308069,41.99941666666666
Tyresö,10.558064516129033,1,May 2007,2.378142583333333,123.56079854809437,42.16575
Tyresö,15.643333333333333,2,Jun 2007,2.3580685,123.33695652173913,42.1895
Tyresö,-3.2214285714285715,1,Feb 2007,2.4383648333333334,124.84474327628362,42.0945
Tyresö,0.19032258064516128,1,Jan 2007,2.4584389166666667,125.53534111862324,42.07075
Tyresö,3.7870967741935484,1,Mar 2007,2.4182907499999997,124.08626974483596,42.11825
Tyresö,16.493548387096773,3,Jul 2007,2.3379944166666666,123.56079854809437,42.21325
Tyresö,11.71,2,Sep 2007,2.29784625,122.37627321749551,42.26075
Tyresö,2.0933333333333333,0,Nov 2007,2.257698083333333,120.9271758436945,42.30825
Tyresö,6.946666666666666,1,Apr 2007,2.3982166666666664,123.41148036253776,42.142
Tyresö,17.170967741935485,1,Aug 2007,2.3179203333333334,123.56079854809437,42.237
Tyresö,7.132258064516129,0,Oct 2007,2.2777721666666664,121.71990464839094,42.2845
Tyresö,1.4516129032258065,0,Dec 2007,2.237624,120.7127659574468,42.332
Tyresö,2.3517241379310345,0,Feb 2008,2.3307441666666664,127.38967971530249,42.377
Tyresö,1.3903225806451613,1,Mar 2008,2.37730425,126.19212690951821,42.3995
Tyresö,6.416666666666667,1,Apr 2008,2.4238643333333334,125.52834599649327,42.422
Tyresö,2.0451612903225804,1,Jan 2008,2.2841840833333333,127.92078618225133,42.3545
Tyresö,0.9870967741935484,3,Dec 2008,2.796345,125.8224956063269,42.602
Tyresö,15.709677419354838,2,Aug 2008,2.6101046666666665,124.58178654292344,42.512
Tyresö,2.9833333333333334,0,Nov 2008,2.749784916666667,124.14971098265896,42.5795
Tyresö,18.029032258064515,1,Jul 2008,2.5635445833333335,124.5095652173913,42.4895
Tyresö,11.025806451612903,0,May 2008,2.4704244166666665,124.94415357766142,42.4445
Tyresö,15.586666666666666,2,Jun 2008,2.5169845,124.36537348002317,42.467
Tyresö,7.932258064516129,0,Oct 2008,2.7032248333333335,123.08252148997134,42.557
Tyresö,10.976666666666667,0,Sep 2008,2.65666475,123.29448909299656,42.5345
Tyresö,-1.8193548387096774,2,Dec 2009,3.731875,127.1601857225769,42.947
Tyresö,10.990322580645161,3,May 2009,3.1861491666666666,128.12690058479532,42.74575
Tyresö,17.429032258064517,1,Jul 2009,3.3420708333333335,128.42731535756155,42.80325
Tyresö,0.6709677419354839,0,Mar 2009,3.0302275,128.42731535756155,42.68825
Tyresö,13.153333333333334,0,Sep 2009,3.4979925,127.7533527696793,42.86075
Tyresö,-1.596774193548387,0,Jan 2009,2.8743058333333336,128.8048206937096,42.63075
Tyresö,7.0633333333333335,3,Apr 2009,3.1081883333333336,128.2018724400234,42.717
Tyresö,13.206666666666667,0,Jun 2009,3.26411,127.82788798133022,42.7745
Tyresö,-2.4107142857142856,1,Feb 2009,2.9522666666666666,128.8048206937096,42.6595
Tyresö,5.27741935483871,1,Oct 2009,3.5759533333333335,127.45607911576498,42.8895
Tyresö,16.77741935483871,2,Aug 2009,3.4200316666666666,128.12690058479532,42.832
Tyresö,5.183333333333334,4,Nov 2009,3.6539141666666666,127.45607911576498,42.91825
Tyresö,5.1866666666666665,1,Apr 2010,3.6874016666666667,130.05793742757822,43.074
Tyresö,14.546666666666667,2,Jun 2010,3.665165,129.757225433526,43.1375
Tyresö,-7.393548387096774,1,Jan 2010,3.7207566666666665,131.1214953271028,42.97875
Tyresö,16.629032258064516,2,Aug 2010,3.6429283333333333,130.13333333333333,43.201
Tyresö,20.39677419354839,1,Jul 2010,3.654046666666667,130.13333333333333,43.16925
Tyresö,-5.942857142857143,1,Feb 2010,3.7096383333333334,130.36004645760744,43.0105
Tyresö,0.24999999999999997,1,Nov 2010,3.6095733333333335,128.20102798400913,43.29625
Tyresö,11.63,2,Sep 2010,3.6318099999999998,129.08568142610696,43.23275
Tyresö,10.27741935483871,1,May 2010,3.676283333333333,129.757225433526,43.10575
Tyresö,5.8677419354838705,2,Oct 2010,3.6206916666666666,128.64183381088824,43.2645
Tyresö,-0.9741935483870968,0,Mar 2010,3.6985200000000003,130.05793742757822,43.04225
Tyresö,-6.870967741935484,1,Dec 2010,3.598455,127.32841747022121,43.328
Tyresö,-2.490322580645161,0,Jan 2011,3.613307916666667,133.11327231121282,43.364333333333335
Tyresö,0.6161290322580645,2,Mar 2011,3.6430137499999997,131.3845285149633,43.437
Tyresö,5.496666666666667,0,Nov 2011,3.761837083333333,129.7001114827202,43.727666666666664
Tyresö,-5.321428571428571,4,Feb 2011,3.6281608333333333,132.28084138715178,43.400666666666666
Tyresö,10.812903225806451,3,May 2011,3.6727195833333335,130.57351290684625,43.50966666666666
Tyresö,16.393333333333334,1,Jun 2011,3.6875725,130.94091164884637,43.546
Tyresö,18.83225806451613,2,Jul 2011,3.7024254166666664,130.94091164884637,43.58233333333334
Tyresö,7.843333333333334,0,Apr 2011,3.6578666666666666,130.86726659167604,43.473333333333336
Tyresö,13.44,1,Sep 2011,3.73213125,129.9899441340782,43.655
Tyresö,7.958064516129032,2,Oct 2011,3.7469841666666666,129.9899441340782,43.69133333333333
Tyresö,2.0709677419354837,0,Dec 2011,3.77669,129.4835837506956,43.764
Tyresö,16.7,2,Aug 2011,3.7172783333333332,130.94091164884637,43.61866666666666
Tyresö,4.21,4,Apr 2012,3.967856,132.81732370905053,43.93633333333334
Tyresö,17.1,2,Jul 2012,4.1112305,133.70821688093906,44.065583333333336
Tyresö,-1.2419354838709677,1,Jan 2012,3.8244815,134.30881527231892,43.80708333333334
Tyresö,-3.6206896551724137,1,Feb 2012,3.872273,133.484375,43.85016666666667
Tyresö,3.6129032258064515,2,Mar 2012,3.9200645,133.0389321468298,43.89325
Tyresö,13.030000000000001,4,Jun 2012,4.063439,133.18708240534522,44.0225
Tyresö,16.193548387096776,4,Aug 2012,4.159022,133.63351955307263,44.108666666666664
Tyresö,6.432258064516129,3,Oct 2012,4.254605,133.18708240534522,44.194833333333335
Tyresö,11.04516129032258,2,May 2012,4.0156475,132.89111111111112,43.979416666666665
Tyresö,-3.064516129032258,1,Dec 2012,4.350188,133.18708240534522,44.281
Tyresö,4.1466666666666665,4,Nov 2012,4.3023965,133.484375,44.23791666666666
Tyresö,11.806666666666667,2,Sep 2012,4.2068135,133.0389321468298,44.15175
Tyresö,17.46451612903226,0,Jul 2013,3.8701361666666667,136.53687150837987,44.92791666666666
Tyresö,15.78,8,Jun 2013,3.938715,136.30842163971,44.8355
Tyresö,-3.270967741935484,0,Mar 2013,4.144451500000001,136.00500834724542,44.55825
Tyresö,12.373333333333333,2,Sep 2013,3.7329785,135.8538076709283,45.11275
Tyresö,-4.019354838709678,2,Jan 2013,4.281609166666667,137.14983164983164,44.373416666666664
Tyresö,-1.9642857142857142,1,Feb 2013,4.213030333333333,136.6131917272219,44.465833333333336
Tyresö,17.009677419354837,3,Aug 2013,3.8015573333333337,136.38448660714286,45.02033333333333
Tyresö,2.958064516129032,1,Dec 2013,3.527242,135.8538076709283,45.39
Tyresö,3.85,2,Apr 2013,4.075872666666667,136.30842163971,44.650666666666666
Tyresö,12.006451612903225,3,May 2013,4.007293833333334,136.08073496659242,44.74308333333334
Tyresö,8.341935483870968,3,Oct 2013,3.664399666666667,136.1565459610028,45.20516666666666
Tyresö,3.9633333333333334,4,Nov 2013,3.5958208333333337,136.23244147157192,45.297583333333336
Tyresö,13.4,0,Jun 2014,3.3474675,140.5887590428492,45.7835
Tyresö,3.8225806451612905,1,Mar 2014,3.43735475,141.53389355742297,45.58675
Tyresö,12.856666666666667,2,Sep 2014,3.25758025,140.98102678571428,45.98025
Tyresö,10.212903225806452,0,May 2014,3.377429916666667,140.90239821528166,45.71791666666667
Tyresö,6.3966666666666665,0,Apr 2014,3.4073923333333336,140.98102678571428,45.65233333333334
Tyresö,19.864516129032257,0,Jul 2014,3.3175050833333333,141.05974316024566,45.84908333333333
Tyresö,9.141935483870968,2,Oct 2014,3.2276178333333334,140.90239821528166,46.045833333333334
Tyresö,1.7571428571428571,0,Feb 2014,3.4673171666666667,141.45464725643896,45.521166666666666
Tyresö,-1.5032258064516129,1,Jan 2014,3.4972795833333334,142.09111361079866,45.45558333333334
Tyresö,16.948387096774194,0,Aug 2014,3.2875426666666665,141.21743991056456,45.91466666666666
Tyresö,0.09354838709677415,0,Dec 2014,3.167693,140.90239821528166,46.177
Tyresö,5.16,1,Nov 2014,3.1976554166666666,141.13854748603353,46.11141666666666
Tyresö,6.666666666666667,0,Apr 2015,3.192326,145.49496644295303,46.48566666666667
Tyresö,16.374193548387098,1,Jul 2015,3.2108007499999998,145.33240223463687,46.717166666666664
Tyresö,3.2774193548387096,0,Mar 2015,3.18616775,145.49496644295303,46.4085
Tyresö,4.716666666666667,0,Nov 2015,3.23543375,145.17020089285714,47.02583333333334
Tyresö,0.9321428571428572,0,Feb 2015,3.1800094999999997,145.576385002798,46.33133333333333
Tyresö,17.280645161290323,1,Aug 2015,3.2169589999999997,145.6578947368421,46.794333333333334
Tyresö,13.906666666666666,0,Jun 2015,3.2046425,145.41363890441588,46.64
Tyresö,7.67741935483871,2,Oct 2015,3.2292755,144.92757660167132,46.94866666666666
Tyresö,0.7387096774193549,2,Jan 2015,3.17385125,146.64317925591882,46.25416666666666
Tyresö,9.496774193548386,1,May 2015,3.19848425,145.00836120401337,46.56283333333334
Tyresö,13.056666666666667,3,Sep 2015,3.2231172499999996,145.0892359174568,46.8715
Tyresö,3.4516129032258065,1,Dec 2015,3.241592,145.00836120401337,47.103
Tyresö,1.632258064516129,0,Dec 2016,3.309565,144.76712328767124,47.304
Tyresö,11.94516129032258,2,May 2016,3.269914083333333,146.29014396456256,47.18675
Tyresö,18.019354838709678,1,Jul 2016,3.281242916666667,146.04754007739083,47.22025
Tyresö,5.3966666666666665,0,Apr 2016,3.2642496666666667,146.61487236403997,47.17
Tyresö,14.27,1,Sep 2016,3.29257175,145.9668508287293,47.25375
Tyresö,-4.380645161290323,0,Jan 2016,3.2472564166666666,147.7628635346756,47.11975
Tyresö,7.077419354838709,1,Oct 2016,3.298236166666667,145.48458149779736,47.2705
Tyresö,2.4419354838709677,1,Mar 2016,3.25858525,146.53355518580145,47.15325
Tyresö,15.466666666666667,3,Jun 2016,3.2755785,146.20918649695628,47.2035
Tyresö,15.938709677419356,2,Aug 2016,3.286907333333333,146.20918649695628,47.237
Tyresö,-0.11724137931034483,0,Feb 2016,3.252920833333333,147.2686733556299,47.1365
Tyresö,1.8699999999999999,0,Nov 2016,3.3039005833333333,145.48458149779736,47.28725
Tyresö,4.3,4,Apr 2017,3.38891,147.4400871459695,47.537333333333336
Tyresö,14.476666666666667,3,Jun 2017,3.4285825,147.27965179542983,47.654
Tyresö,-0.6612903225806451,3,Jan 2017,3.32940125,149.31053502482075,47.36233333333334
Tyresö,16.580645161290324,2,Jul 2017,3.44841875,146.482683982684,47.71233333333333
Tyresö,12.79,1,Sep 2017,3.48809125,146.482683982684,47.829
Tyresö,10.13225806451613,2,May 2017,3.40874625,147.35982580293958,47.595666666666666
Tyresö,16.161290322580644,3,Aug 2017,3.468255,146.72086720867208,47.77066666666666
Tyresö,7.7935483870967746,0,Oct 2017,3.5079275,146.64138678223185,47.88733333333334
Tyresö,-0.2785714285714286,1,Feb 2017,3.3492375,148.24753559693318,47.42066666666666
Tyresö,3.4633333333333334,0,Nov 2017,3.52776375,146.32432432432432,47.94566666666667
Tyresö,2.7580645161290325,2,Mar 2017,3.36907375,148.32876712328766,47.479
Tyresö,1.1741935483870967,0,Dec 2017,3.5476,145.77275175013463,48.004
Tyresö,-0.1709677419354839,1,Jan 2018,3.5476,150.814332247557,48.004
Tyresö,-1.9064516129032258,3,Mar 2018,3.5476,149.3548387096774,48.004
Tyresö,-3.5892857142857144,1,Feb 2018,3.5476,149.75741239892184,48.004
Tyresö,16.163333333333334,2,Jun 2018,3.5476,148.0810234541578,48.004
Tyresö,6.01,0,Apr 2018,3.5476,148.7152034261242,48.004
Tyresö,14.403225806451612,1,May 2018,3.5476,148.39743589743588,48.004
Tyresö,4.13,0,Nov 2018,3.5476,147.21780604133545,48.004
Tyresö,0.41935483870967744,1,Dec 2018,3.5476,146.5963060686016,48.004
Tyresö,18.40967741935484,0,Aug 2018,3.5476,147.60892667375134,48.004
Tyresö,21.14516129032258,1,Jul 2018,3.5476,147.29586426299045,48.004
Tyresö,7.8677419354838705,0,Oct 2018,3.5476,147.13983050847457,48.004
Tyresö,13.583333333333334,0,Sep 2018,3.5476,146.90639873083026,48.004
Upplands Väsby,6.136666666666667,1,Apr 2005,4.944541,104.670625,37.69866666666666
Upplands Väsby,14.456666666666667,0,Jun 2005,4.908182500000001,104.6052467207995,37.736
Upplands Väsby,10.4,0,May 2005,4.92636175,104.6052467207995,37.717333333333336
Upplands Väsby,-2.903225806451613,2,Mar 2005,4.96272025,104.80162703379224,37.68
Upplands Väsby,8.241935483870968,3,Oct 2005,4.8354655,103.82703037817731,37.81066666666666
Upplands Väsby,18.56451612903226,2,Jul 2005,4.89000325,104.9987460815047,37.754666666666665
Upplands Väsby,0.7064516129032258,1,Jan 2005,4.99907875,105.52804032766225,37.64266666666666
Upplands Väsby,-0.7161290322580646,2,Dec 2005,4.799107,104.08514605344935,37.848
Upplands Väsby,16.23225806451613,1,Aug 2005,4.871824,104.80162703379224,37.77333333333333
Upplands Väsby,-2.4214285714285713,1,Feb 2005,4.9808995,105.06461731493098,37.66133333333334
Upplands Väsby,13.040000000000001,2,Sep 2005,4.85364475,104.02049689440994,37.792
Upplands Väsby,3.9666666666666663,0,Nov 2005,4.81728625,104.08514605344935,37.82933333333334
Upplands Väsby,19.980645161290322,2,Jul 2006,4.055672583333333,108.4343807763401,37.96875
Upplands Väsby,-3.2225806451612904,1,Jan 2006,4.692902083333333,110.2687969924812,37.86525
Upplands Väsby,-3.4892857142857143,0,Feb 2006,4.586697166666667,109.71882793017457,37.8825
Upplands Väsby,10.874193548387098,1,May 2006,4.268082416666667,108.23431734317343,37.93425
Upplands Väsby,16.446666666666665,1,Jun 2006,4.1618775,108.23431734317343,37.9515
Upplands Väsby,-4.316129032258065,0,Mar 2006,4.48049225,108.97151702786378,37.89975
Upplands Väsby,4.93,1,Apr 2006,4.374287333333333,108.4343807763401,37.917
Upplands Väsby,14.766666666666666,1,Sep 2006,3.84326275,107.77036129822413,38.00325
Upplands Väsby,9.251612903225807,2,Oct 2006,3.737057833333333,107.77036129822413,38.0205
Upplands Väsby,4.2064516129032254,2,Dec 2006,3.524648,107.57273838630807,38.055
Upplands Väsby,4.28,3,Nov 2006,3.6308529166666665,107.57273838630807,38.03775
Upplands Väsby,18.490322580645163,0,Aug 2006,3.9494676666666666,108.36761083743842,37.986
Upplands Väsby,-3.6821428571428574,1,Feb 2007,3.3726843333333334,116.55929095354523,38.08716666666666
Upplands Väsby,6.945161290322581,1,Oct 2007,2.7648296666666665,113.64183551847438,38.215833333333336
Upplands Väsby,3.945161290322581,4,Mar 2007,3.2967025,115.85115431348724,38.10325
Upplands Väsby,11.66,2,Sep 2007,2.8408115,114.25464349910126,38.19975
Upplands Väsby,7.5,0,Apr 2007,3.220720666666667,115.22114803625378,38.11933333333334
Upplands Väsby,16.096666666666668,0,Jun 2007,3.0687569999999997,115.15157004830918,38.1515
Upplands Väsby,17.322580645161292,1,Aug 2007,2.916793333333333,115.36055656382335,38.18366666666667
Upplands Väsby,10.996774193548386,1,May 2007,3.1447388333333333,115.36055656382335,38.135416666666664
Upplands Väsby,16.73225806451613,0,Jul 2007,2.9927751666666667,115.36055656382335,38.16758333333333
Upplands Väsby,1.0419354838709678,3,Dec 2007,2.612866,112.701536643026,38.248
Upplands Väsby,1.66,5,Nov 2007,2.688847833333333,112.90171699230314,38.23191666666666
Upplands Väsby,-0.34838709677419366,1,Jan 2007,3.4486661666666665,117.2040565457898,38.071083333333334
Upplands Väsby,1.7516129032258065,1,Jan 2008,2.7147769999999998,119.57891602144133,38.28075
Upplands Väsby,6.826666666666667,0,Apr 2008,3.02051,117.34248977206312,38.379
Upplands Väsby,1.3419354838709676,2,Mar 2008,2.918599,117.96298472385429,38.34625
Upplands Väsby,11.470967741935484,1,May 2008,3.122421,116.79639325189063,38.41175
Upplands Väsby,7.796774193548387,1,Oct 2008,3.631976,115.05616045845272,38.5755
Upplands Väsby,18.125806451612902,1,Jul 2008,3.326243,116.39014492753623,38.47725
Upplands Väsby,2.279310344827586,3,Feb 2008,2.816688,119.08244365361803,38.3135
Upplands Väsby,15.619354838709677,1,Aug 2008,3.428154,116.45765661252901,38.51
Upplands Väsby,15.933333333333334,2,Jun 2008,3.224332,116.25535610885929,38.4445
Upplands Väsby,10.793333333333333,2,Sep 2008,3.530065,115.25430539609644,38.54275
Upplands Väsby,0.5838709677419355,2,Dec 2008,3.835798,117.6174575278266,38.641
Upplands Väsby,2.6533333333333333,2,Nov 2008,3.733887,116.05375722543353,38.60825
Upplands Väsby,0.5967741935483871,2,Mar 2009,4.1527805,120.47127784290738,38.803
Upplands Väsby,-2.960714285714286,1,Feb 2009,4.047119666666667,120.82539682539682,38.749
Upplands Väsby,-1.9838709677419355,0,Jan 2009,3.9414588333333334,120.82539682539682,38.695
Upplands Väsby,17.60322580645161,1,Jul 2009,4.575423833333334,120.47127784290738,39.019
Upplands Väsby,13.64,1,Jun 2009,4.469763,119.90898483080514,38.965
Upplands Väsby,5.206666666666667,0,Nov 2009,4.998067166666667,119.56020942408377,39.235
Upplands Väsby,7.803333333333334,2,Apr 2009,4.258441333333334,120.25980105324751,38.857
Upplands Väsby,11.609677419354838,3,May 2009,4.364102166666667,120.18947368421053,38.911
Upplands Väsby,16.983870967741936,3,Aug 2009,4.681084666666667,120.18947368421053,39.073
Upplands Väsby,5.009677419354839,3,Oct 2009,4.892406333333334,119.56020942408377,39.181
Upplands Väsby,-2.5774193548387094,3,Dec 2009,5.103728,119.28264654672084,39.289
Upplands Väsby,13.326666666666666,2,Sep 2009,4.7867455,119.83906705539358,39.127
Upplands Väsby,5.683333333333334,3,Apr 2010,5.004434333333333,120.82850521436848,39.590666666666664
Upplands Väsby,-6.3464285714285715,2,Feb 2010,5.054081166666667,121.10917537746806,39.43983333333333
Upplands Väsby,5.590322580645162,1,Oct 2010,4.855493833333333,119.51289398280802,40.043166666666664
